OID,newcodes,area,pop_2010,ORIG_FID
76120,84,80298843.63,110786,83
76121,84,80298843.63,110786,83
76122,84,80298843.63,110786,83
76123,84,80298843.63,110786,83
76124,84,80298843.63,110786,83
76125,84,80298843.63,110786,83
76126,84,80298843.63,110786,83
76127,84,80298843.63,110786,83
76128,84,80298843.63,110786,83
76129,84,80298843.63,110786,83
76130,84,80298843.63,110786,83
76131,84,80298843.63,110786,83
76132,84,80298843.63,110786,83
76133,84,80298843.63,110786,83
76134,84,80298843.63,110786,83
76135,84,80298843.63,110786,83
76136,84,80298843.63,110786,83
76137,84,80298843.63,110786,83
76138,84,80298843.63,110786,83
76139,84,80298843.63,110786,83
76140,84,80298843.63,110786,83
76141,84,80298843.63,110786,83
76142,84,80298843.63,110786,83
76143,84,80298843.63,110786,83
76144,84,80298843.63,110786,83
76145,84,80298843.63,110786,83
76146,84,80298843.63,110786,83
76147,84,80298843.63,110786,83
76148,84,80298843.63,110786,83
76149,84,80298843.63,110786,83
76150,84,80298843.63,110786,83
76151,84,80298843.63,110786,83
76152,84,80298843.63,110786,83
76153,84,80298843.63,110786,83
76154,84,80298843.63,110786,83
76155,84,80298843.63,110786,83
76156,84,80298843.63,110786,83
76157,84,80298843.63,110786,83
76158,84,80298843.63,110786,83
76159,84,80298843.63,110786,83
76160,84,80298843.63,110786,83
76161,84,80298843.63,110786,83
76162,84,80298843.63,110786,83
76163,84,80298843.63,110786,83
76164,84,80298843.63,110786,83
76165,84,80298843.63,110786,83
76166,84,80298843.63,110786,83
76167,84,80298843.63,110786,83
76168,84,80298843.63,110786,83
76169,84,80298843.63,110786,83
76170,84,80298843.63,110786,83
76171,84,80298843.63,110786,83
76172,84,80298843.63,110786,83
76173,84,80298843.63,110786,83
76174,84,80298843.63,110786,83
76175,84,80298843.63,110786,83
76176,84,80298843.63,110786,83
76177,84,80298843.63,110786,83
76178,84,80298843.63,110786,83
76179,84,80298843.63,110786,83
76180,84,80298843.63,110786,83
76181,84,80298843.63,110786,83
76182,84,80298843.63,110786,83
76183,84,80298843.63,110786,83
76184,84,80298843.63,110786,83
76185,84,80298843.63,110786,83
76186,84,80298843.63,110786,83
76187,84,80298843.63,110786,83
76188,84,80298843.63,110786,83
76189,84,80298843.63,110786,83
76190,84,80298843.63,110786,83
76191,84,80298843.63,110786,83
76192,84,80298843.63,110786,83
76193,84,80298843.63,110786,83
76194,84,80298843.63,110786,83
76195,84,80298843.63,110786,83
76196,84,80298843.63,110786,83
76197,84,80298843.63,110786,83
76198,84,80298843.63,110786,83
76199,84,80298843.63,110786,83
76200,84,80298843.63,110786,83
76201,84,80298843.63,110786,83
76202,84,80298843.63,110786,83
76203,84,80298843.63,110786,83
76204,84,80298843.63,110786,83
76205,84,80298843.63,110786,83
76206,84,80298843.63,110786,83
76207,84,80298843.63,110786,83
76208,84,80298843.63,110786,83
76209,84,80298843.63,110786,83
76210,84,80298843.63,110786,83
76211,84,80298843.63,110786,83
76212,84,80298843.63,110786,83
76213,84,80298843.63,110786,83
76214,84,80298843.63,110786,83
76215,84,80298843.63,110786,83
76216,84,80298843.63,110786,83
76217,84,80298843.63,110786,83
76218,84,80298843.63,110786,83
76219,84,80298843.63,110786,83
76220,84,80298843.63,110786,83
76221,84,80298843.63,110786,83
76222,84,80298843.63,110786,83
76223,84,80298843.63,110786,83
76224,84,80298843.63,110786,83
76225,84,80298843.63,110786,83
76226,84,80298843.63,110786,83
76227,84,80298843.63,110786,83
76228,84,80298843.63,110786,83
76229,84,80298843.63,110786,83
76230,84,80298843.63,110786,83
76231,84,80298843.63,110786,83
76232,84,80298843.63,110786,83
76233,84,80298843.63,110786,83
76234,84,80298843.63,110786,83
76235,84,80298843.63,110786,83
76236,84,80298843.63,110786,83
76237,84,80298843.63,110786,83
76238,84,80298843.63,110786,83
76239,84,80298843.63,110786,83
76240,84,80298843.63,110786,83
76241,84,80298843.63,110786,83
76242,84,80298843.63,110786,83
76243,84,80298843.63,110786,83
76244,84,80298843.63,110786,83
76245,84,80298843.63,110786,83
76246,84,80298843.63,110786,83
76247,84,80298843.63,110786,83
76248,84,80298843.63,110786,83
76249,84,80298843.63,110786,83
76250,84,80298843.63,110786,83
76251,84,80298843.63,110786,83
76252,84,80298843.63,110786,83
76253,84,80298843.63,110786,83
76254,84,80298843.63,110786,83
76255,84,80298843.63,110786,83
76256,84,80298843.63,110786,83
76257,84,80298843.63,110786,83
76258,84,80298843.63,110786,83
76259,84,80298843.63,110786,83
76260,84,80298843.63,110786,83
76261,84,80298843.63,110786,83
76262,84,80298843.63,110786,83
76263,84,80298843.63,110786,83
76264,84,80298843.63,110786,83
76265,84,80298843.63,110786,83
76266,84,80298843.63,110786,83
76267,84,80298843.63,110786,83
76268,84,80298843.63,110786,83
76269,84,80298843.63,110786,83
76270,84,80298843.63,110786,83
76271,84,80298843.63,110786,83
76272,84,80298843.63,110786,83
76273,84,80298843.63,110786,83
76274,84,80298843.63,110786,83
76275,84,80298843.63,110786,83
76276,84,80298843.63,110786,83
76277,84,80298843.63,110786,83
76278,84,80298843.63,110786,83
76279,84,80298843.63,110786,83
76280,84,80298843.63,110786,83
76281,84,80298843.63,110786,83
76282,84,80298843.63,110786,83
76283,84,80298843.63,110786,83
76284,84,80298843.63,110786,83
76285,84,80298843.63,110786,83
76286,84,80298843.63,110786,83
76287,84,80298843.63,110786,83
76288,84,80298843.63,110786,83
76289,85,26564324.73,146583,84
76290,85,26564324.73,146583,84
76291,85,26564324.73,146583,84
76292,85,26564324.73,146583,84
76293,85,26564324.73,146583,84
76294,85,26564324.73,146583,84
76295,85,26564324.73,146583,84
76296,85,26564324.73,146583,84
76297,85,26564324.73,146583,84
76298,85,26564324.73,146583,84
76299,85,26564324.73,146583,84
76300,85,26564324.73,146583,84
76301,85,26564324.73,146583,84
76302,85,26564324.73,146583,84
76303,85,26564324.73,146583,84
76304,85,26564324.73,146583,84
76305,85,26564324.73,146583,84
76306,85,26564324.73,146583,84
76307,85,26564324.73,146583,84
76308,85,26564324.73,146583,84
76309,85,26564324.73,146583,84
76310,85,26564324.73,146583,84
76311,85,26564324.73,146583,84
76312,85,26564324.73,146583,84
76313,85,26564324.73,146583,84
76314,85,26564324.73,146583,84
76315,85,26564324.73,146583,84
76316,85,26564324.73,146583,84
76317,85,26564324.73,146583,84
76318,85,26564324.73,146583,84
76319,85,26564324.73,146583,84
76320,85,26564324.73,146583,84
76321,85,26564324.73,146583,84
76322,85,26564324.73,146583,84
76323,85,26564324.73,146583,84
76324,85,26564324.73,146583,84
76325,85,26564324.73,146583,84
76326,85,26564324.73,146583,84
76327,85,26564324.73,146583,84
76328,85,26564324.73,146583,84
76329,85,26564324.73,146583,84
76330,85,26564324.73,146583,84
76331,85,26564324.73,146583,84
76332,85,26564324.73,146583,84
76333,85,26564324.73,146583,84
76334,85,26564324.73,146583,84
76335,85,26564324.73,146583,84
76336,85,26564324.73,146583,84
76337,85,26564324.73,146583,84
76338,85,26564324.73,146583,84
76339,85,26564324.73,146583,84
76340,85,26564324.73,146583,84
76341,85,26564324.73,146583,84
76342,85,26564324.73,146583,84
76343,85,26564324.73,146583,84
76344,85,26564324.73,146583,84
76345,85,26564324.73,146583,84
76346,85,26564324.73,146583,84
76347,85,26564324.73,146583,84
76348,85,26564324.73,146583,84
76349,85,26564324.73,146583,84
76350,85,26564324.73,146583,84
76351,85,26564324.73,146583,84
76352,85,26564324.73,146583,84
76353,85,26564324.73,146583,84
76354,85,26564324.73,146583,84
76355,85,26564324.73,146583,84
76356,85,26564324.73,146583,84
76357,85,26564324.73,146583,84
76358,85,26564324.73,146583,84
76359,85,26564324.73,146583,84
76360,85,26564324.73,146583,84
76361,85,26564324.73,146583,84
76362,85,26564324.73,146583,84
76363,85,26564324.73,146583,84
76364,85,26564324.73,146583,84
76365,85,26564324.73,146583,84
76366,85,26564324.73,146583,84
76367,85,26564324.73,146583,84
76368,85,26564324.73,146583,84
76369,85,26564324.73,146583,84
76370,85,26564324.73,146583,84
76371,85,26564324.73,146583,84
76372,85,26564324.73,146583,84
76373,85,26564324.73,146583,84
76374,85,26564324.73,146583,84
76375,85,26564324.73,146583,84
76376,85,26564324.73,146583,84
76377,85,26564324.73,146583,84
76378,85,26564324.73,146583,84
76379,85,26564324.73,146583,84
76380,85,26564324.73,146583,84
76381,85,26564324.73,146583,84
76382,85,26564324.73,146583,84
76383,85,26564324.73,146583,84
76384,85,26564324.73,146583,84
76385,85,26564324.73,146583,84
76386,85,26564324.73,146583,84
76387,85,26564324.73,146583,84
76388,85,26564324.73,146583,84
76389,85,26564324.73,146583,84
76390,85,26564324.73,146583,84
76391,85,26564324.73,146583,84
76392,85,26564324.73,146583,84
76393,85,26564324.73,146583,84
76394,85,26564324.73,146583,84
76395,85,26564324.73,146583,84
76396,85,26564324.73,146583,84
76397,85,26564324.73,146583,84
76398,85,26564324.73,146583,84
76399,85,26564324.73,146583,84
76400,85,26564324.73,146583,84
76401,85,26564324.73,146583,84
76402,85,26564324.73,146583,84
76403,85,26564324.73,146583,84
76404,85,26564324.73,146583,84
76405,85,26564324.73,146583,84
76406,85,26564324.73,146583,84
76407,85,26564324.73,146583,84
76408,85,26564324.73,146583,84
76409,85,26564324.73,146583,84
76410,85,26564324.73,146583,84
76411,85,26564324.73,146583,84
76412,85,26564324.73,146583,84
76413,85,26564324.73,146583,84
76414,85,26564324.73,146583,84
76415,85,26564324.73,146583,84
76416,85,26564324.73,146583,84
76417,85,26564324.73,146583,84
76418,85,26564324.73,146583,84
76419,85,26564324.73,146583,84
76420,85,26564324.73,146583,84
76421,85,26564324.73,146583,84
76422,85,26564324.73,146583,84
76423,85,26564324.73,146583,84
76424,85,26564324.73,146583,84
76425,85,26564324.73,146583,84
76426,85,26564324.73,146583,84
76427,85,26564324.73,146583,84
76428,85,26564324.73,146583,84
76429,85,26564324.73,146583,84
76430,85,26564324.73,146583,84
76431,85,26564324.73,146583,84
76432,85,26564324.73,146583,84
76433,85,26564324.73,146583,84
76434,85,26564324.73,146583,84
76435,85,26564324.73,146583,84
76436,85,26564324.73,146583,84
76437,85,26564324.73,146583,84
76438,85,26564324.73,146583,84
76439,85,26564324.73,146583,84
76440,85,26564324.73,146583,84
76441,85,26564324.73,146583,84
76442,85,26564324.73,146583,84
76443,85,26564324.73,146583,84
76444,85,26564324.73,146583,84
76445,85,26564324.73,146583,84
76446,85,26564324.73,146583,84
76447,85,26564324.73,146583,84
76448,85,26564324.73,146583,84
76449,85,26564324.73,146583,84
76450,85,26564324.73,146583,84
76451,85,26564324.73,146583,84
76452,85,26564324.73,146583,84
76453,85,26564324.73,146583,84
76454,85,26564324.73,146583,84
76455,85,26564324.73,146583,84
76456,85,26564324.73,146583,84
76457,85,26564324.73,146583,84
76458,85,26564324.73,146583,84
76459,85,26564324.73,146583,84
76460,85,26564324.73,146583,84
76461,85,26564324.73,146583,84
76462,85,26564324.73,146583,84
76463,85,26564324.73,146583,84
76464,85,26564324.73,146583,84
76465,85,26564324.73,146583,84
76466,85,26564324.73,146583,84
76467,85,26564324.73,146583,84
76468,85,26564324.73,146583,84
76469,85,26564324.73,146583,84
76470,85,26564324.73,146583,84
76471,85,26564324.73,146583,84
76472,85,26564324.73,146583,84
76473,85,26564324.73,146583,84
76474,85,26564324.73,146583,84
76475,85,26564324.73,146583,84
76476,85,26564324.73,146583,84
76477,85,26564324.73,146583,84
76478,85,26564324.73,146583,84
76479,85,26564324.73,146583,84
76480,85,26564324.73,146583,84
76481,85,26564324.73,146583,84
76482,85,26564324.73,146583,84
76483,85,26564324.73,146583,84
76484,85,26564324.73,146583,84
76485,85,26564324.73,146583,84
76486,85,26564324.73,146583,84
76487,85,26564324.73,146583,84
76488,85,26564324.73,146583,84
76489,85,26564324.73,146583,84
76490,85,26564324.73,146583,84
76491,85,26564324.73,146583,84
76492,85,26564324.73,146583,84
76493,85,26564324.73,146583,84
76494,85,26564324.73,146583,84
76495,85,26564324.73,146583,84
76496,85,26564324.73,146583,84
76497,85,26564324.73,146583,84
76498,85,26564324.73,146583,84
76499,85,26564324.73,146583,84
76500,85,26564324.73,146583,84
76501,85,26564324.73,146583,84
76502,85,26564324.73,146583,84
76503,85,26564324.73,146583,84
76504,85,26564324.73,146583,84
76505,85,26564324.73,146583,84
76506,85,26564324.73,146583,84
76507,85,26564324.73,146583,84
76508,85,26564324.73,146583,84
76509,85,26564324.73,146583,84
76510,85,26564324.73,146583,84
76511,85,26564324.73,146583,84
76512,85,26564324.73,146583,84
76513,85,26564324.73,146583,84
76514,85,26564324.73,146583,84
76515,85,26564324.73,146583,84
76516,85,26564324.73,146583,84
76517,85,26564324.73,146583,84
76518,85,26564324.73,146583,84
76519,85,26564324.73,146583,84
76520,85,26564324.73,146583,84
76521,85,26564324.73,146583,84
76522,85,26564324.73,146583,84
76523,85,26564324.73,146583,84
76524,85,26564324.73,146583,84
76525,85,26564324.73,146583,84
76526,85,26564324.73,146583,84
76527,85,26564324.73,146583,84
76528,85,26564324.73,146583,84
76529,85,26564324.73,146583,84
76530,85,26564324.73,146583,84
76531,85,26564324.73,146583,84
76532,85,26564324.73,146583,84
76533,85,26564324.73,146583,84
76534,85,26564324.73,146583,84
76535,85,26564324.73,146583,84
76536,85,26564324.73,146583,84
76537,85,26564324.73,146583,84
76538,85,26564324.73,146583,84
76539,85,26564324.73,146583,84
76540,85,26564324.73,146583,84
76541,85,26564324.73,146583,84
76542,85,26564324.73,146583,84
76543,85,26564324.73,146583,84
76544,85,26564324.73,146583,84
76545,85,26564324.73,146583,84
76546,85,26564324.73,146583,84
76547,85,26564324.73,146583,84
76548,85,26564324.73,146583,84
76549,85,26564324.73,146583,84
76550,85,26564324.73,146583,84
76551,85,26564324.73,146583,84
76552,85,26564324.73,146583,84
76553,85,26564324.73,146583,84
76554,85,26564324.73,146583,84
76555,85,26564324.73,146583,84
76556,85,26564324.73,146583,84
76557,85,26564324.73,146583,84
76558,85,26564324.73,146583,84
76559,85,26564324.73,146583,84
76560,85,26564324.73,146583,84
76561,85,26564324.73,146583,84
76562,85,26564324.73,146583,84
76563,85,26564324.73,146583,84
76564,85,26564324.73,146583,84
76565,85,26564324.73,146583,84
76566,85,26564324.73,146583,84
76567,85,26564324.73,146583,84
76568,85,26564324.73,146583,84
76569,85,26564324.73,146583,84
76570,85,26564324.73,146583,84
76571,85,26564324.73,146583,84
76572,85,26564324.73,146583,84
76573,85,26564324.73,146583,84
76574,85,26564324.73,146583,84
76575,85,26564324.73,146583,84
76576,85,26564324.73,146583,84
76577,85,26564324.73,146583,84
76578,85,26564324.73,146583,84
76579,85,26564324.73,146583,84
76580,85,26564324.73,146583,84
76581,85,26564324.73,146583,84
76582,85,26564324.73,146583,84
76583,85,26564324.73,146583,84
76584,85,26564324.73,146583,84
76585,85,26564324.73,146583,84
76586,85,26564324.73,146583,84
76587,85,26564324.73,146583,84
76588,85,26564324.73,146583,84
76589,85,26564324.73,146583,84
76590,85,26564324.73,146583,84
76591,85,26564324.73,146583,84
76592,85,26564324.73,146583,84
76593,85,26564324.73,146583,84
76594,85,26564324.73,146583,84
76595,85,26564324.73,146583,84
76596,85,26564324.73,146583,84
76597,85,26564324.73,146583,84
76598,85,26564324.73,146583,84
76599,85,26564324.73,146583,84
76600,85,26564324.73,146583,84
76601,85,26564324.73,146583,84
76602,85,26564324.73,146583,84
76603,85,26564324.73,146583,84
76604,85,26564324.73,146583,84
76605,85,26564324.73,146583,84
76606,85,26564324.73,146583,84
76607,85,26564324.73,146583,84
76608,85,26564324.73,146583,84
76609,85,26564324.73,146583,84
76610,85,26564324.73,146583,84
76611,85,26564324.73,146583,84
76612,85,26564324.73,146583,84
76613,85,26564324.73,146583,84
76614,85,26564324.73,146583,84
76615,85,26564324.73,146583,84
76616,85,26564324.73,146583,84
76617,85,26564324.73,146583,84
76618,85,26564324.73,146583,84
76619,85,26564324.73,146583,84
76620,85,26564324.73,146583,84
76621,85,26564324.73,146583,84
76622,85,26564324.73,146583,84
76623,85,26564324.73,146583,84
76624,85,26564324.73,146583,84
76625,85,26564324.73,146583,84
76626,85,26564324.73,146583,84
76627,85,26564324.73,146583,84
76628,85,26564324.73,146583,84
76629,85,26564324.73,146583,84
76630,85,26564324.73,146583,84
76631,85,26564324.73,146583,84
76632,85,26564324.73,146583,84
76633,85,26564324.73,146583,84
76634,85,26564324.73,146583,84
76635,85,26564324.73,146583,84
76636,85,26564324.73,146583,84
76637,85,26564324.73,146583,84
76638,85,26564324.73,146583,84
76639,85,26564324.73,146583,84
76640,85,26564324.73,146583,84
76641,85,26564324.73,146583,84
76642,85,26564324.73,146583,84
76643,85,26564324.73,146583,84
76644,85,26564324.73,146583,84
76645,85,26564324.73,146583,84
76646,85,26564324.73,146583,84
76647,85,26564324.73,146583,84
76648,85,26564324.73,146583,84
76649,85,26564324.73,146583,84
76650,85,26564324.73,146583,84
76651,85,26564324.73,146583,84
76652,85,26564324.73,146583,84
76653,85,26564324.73,146583,84
76654,85,26564324.73,146583,84
76655,85,26564324.73,146583,84
76656,85,26564324.73,146583,84
76657,85,26564324.73,146583,84
76658,85,26564324.73,146583,84
76659,85,26564324.73,146583,84
76660,85,26564324.73,146583,84
76661,85,26564324.73,146583,84
76662,85,26564324.73,146583,84
76663,85,26564324.73,146583,84
76664,85,26564324.73,146583,84
76665,85,26564324.73,146583,84
76666,85,26564324.73,146583,84
76667,85,26564324.73,146583,84
76668,85,26564324.73,146583,84
76669,85,26564324.73,146583,84
76670,85,26564324.73,146583,84
76671,85,26564324.73,146583,84
76672,85,26564324.73,146583,84
76673,85,26564324.73,146583,84
76674,85,26564324.73,146583,84
76675,85,26564324.73,146583,84
76676,85,26564324.73,146583,84
76677,85,26564324.73,146583,84
76678,85,26564324.73,146583,84
76679,85,26564324.73,146583,84
76680,85,26564324.73,146583,84
76681,85,26564324.73,146583,84
76682,85,26564324.73,146583,84
76683,85,26564324.73,146583,84
76684,85,26564324.73,146583,84
76685,85,26564324.73,146583,84
76686,85,26564324.73,146583,84
76687,85,26564324.73,146583,84
76688,85,26564324.73,146583,84
76689,85,26564324.73,146583,84
76690,85,26564324.73,146583,84
76691,85,26564324.73,146583,84
76692,85,26564324.73,146583,84
76693,85,26564324.73,146583,84
76694,85,26564324.73,146583,84
76695,85,26564324.73,146583,84
76696,85,26564324.73,146583,84
76697,85,26564324.73,146583,84
76698,85,26564324.73,146583,84
76699,85,26564324.73,146583,84
76700,85,26564324.73,146583,84
76701,85,26564324.73,146583,84
76702,85,26564324.73,146583,84
76703,85,26564324.73,146583,84
76704,85,26564324.73,146583,84
76705,85,26564324.73,146583,84
76706,85,26564324.73,146583,84
76707,85,26564324.73,146583,84
76708,85,26564324.73,146583,84
76709,85,26564324.73,146583,84
76710,85,26564324.73,146583,84
76711,85,26564324.73,146583,84
76712,85,26564324.73,146583,84
76713,85,26564324.73,146583,84
76714,85,26564324.73,146583,84
76715,85,26564324.73,146583,84
76716,85,26564324.73,146583,84
76717,85,26564324.73,146583,84
76718,85,26564324.73,146583,84
76719,85,26564324.73,146583,84
76720,85,26564324.73,146583,84
76721,85,26564324.73,146583,84
76722,85,26564324.73,146583,84
76723,85,26564324.73,146583,84
76724,85,26564324.73,146583,84
76725,85,26564324.73,146583,84
76726,85,26564324.73,146583,84
76727,85,26564324.73,146583,84
76728,85,26564324.73,146583,84
76729,85,26564324.73,146583,84
76730,85,26564324.73,146583,84
76731,85,26564324.73,146583,84
76732,85,26564324.73,146583,84
76733,85,26564324.73,146583,84
76734,85,26564324.73,146583,84
76735,85,26564324.73,146583,84
76736,85,26564324.73,146583,84
76737,85,26564324.73,146583,84
76738,85,26564324.73,146583,84
76739,85,26564324.73,146583,84
76740,85,26564324.73,146583,84
76741,85,26564324.73,146583,84
76742,85,26564324.73,146583,84
76743,85,26564324.73,146583,84
76744,85,26564324.73,146583,84
76745,85,26564324.73,146583,84
76746,85,26564324.73,146583,84
76747,85,26564324.73,146583,84
76748,85,26564324.73,146583,84
76749,85,26564324.73,146583,84
76750,85,26564324.73,146583,84
76751,85,26564324.73,146583,84
76752,85,26564324.73,146583,84
76753,85,26564324.73,146583,84
76754,85,26564324.73,146583,84
76755,85,26564324.73,146583,84
76756,85,26564324.73,146583,84
76757,85,26564324.73,146583,84
76758,85,26564324.73,146583,84
76759,85,26564324.73,146583,84
76760,85,26564324.73,146583,84
76761,85,26564324.73,146583,84
76762,85,26564324.73,146583,84
76763,85,26564324.73,146583,84
76764,85,26564324.73,146583,84
76765,85,26564324.73,146583,84
76766,85,26564324.73,146583,84
76767,85,26564324.73,146583,84
76768,85,26564324.73,146583,84
76769,85,26564324.73,146583,84
76770,85,26564324.73,146583,84
76771,85,26564324.73,146583,84
76772,85,26564324.73,146583,84
76773,85,26564324.73,146583,84
76774,85,26564324.73,146583,84
76775,85,26564324.73,146583,84
76776,85,26564324.73,146583,84
76777,85,26564324.73,146583,84
76778,85,26564324.73,146583,84
76779,85,26564324.73,146583,84
76780,85,26564324.73,146583,84
76781,85,26564324.73,146583,84
76782,85,26564324.73,146583,84
76783,85,26564324.73,146583,84
76784,85,26564324.73,146583,84
76785,85,26564324.73,146583,84
76786,85,26564324.73,146583,84
76787,85,26564324.73,146583,84
76788,85,26564324.73,146583,84
76789,85,26564324.73,146583,84
76790,85,26564324.73,146583,84
76791,85,26564324.73,146583,84
76792,85,26564324.73,146583,84
76793,85,26564324.73,146583,84
76794,85,26564324.73,146583,84
76795,85,26564324.73,146583,84
76796,85,26564324.73,146583,84
76797,85,26564324.73,146583,84
76798,85,26564324.73,146583,84
76799,85,26564324.73,146583,84
76800,85,26564324.73,146583,84
76801,85,26564324.73,146583,84
76802,85,26564324.73,146583,84
76803,85,26564324.73,146583,84
76804,85,26564324.73,146583,84
76805,85,26564324.73,146583,84
76806,85,26564324.73,146583,84
76807,85,26564324.73,146583,84
76808,85,26564324.73,146583,84
76809,85,26564324.73,146583,84
76810,85,26564324.73,146583,84
76811,85,26564324.73,146583,84
76812,85,26564324.73,146583,84
76813,85,26564324.73,146583,84
76814,85,26564324.73,146583,84
76815,85,26564324.73,146583,84
76816,85,26564324.73,146583,84
76817,85,26564324.73,146583,84
76818,85,26564324.73,146583,84
76819,85,26564324.73,146583,84
76820,85,26564324.73,146583,84
76821,85,26564324.73,146583,84
76822,85,26564324.73,146583,84
76823,85,26564324.73,146583,84
76824,85,26564324.73,146583,84
76825,85,26564324.73,146583,84
76826,85,26564324.73,146583,84
76827,85,26564324.73,146583,84
76828,85,26564324.73,146583,84
76829,85,26564324.73,146583,84
76830,85,26564324.73,146583,84
76831,85,26564324.73,146583,84
76832,85,26564324.73,146583,84
76833,85,26564324.73,146583,84
76834,85,26564324.73,146583,84
76835,85,26564324.73,146583,84
76836,85,26564324.73,146583,84
76837,85,26564324.73,146583,84
76838,85,26564324.73,146583,84
76839,85,26564324.73,146583,84
76840,85,26564324.73,146583,84
76841,85,26564324.73,146583,84
76842,85,26564324.73,146583,84
76843,85,26564324.73,146583,84
76844,85,26564324.73,146583,84
76845,85,26564324.73,146583,84
76846,85,26564324.73,146583,84
76847,85,26564324.73,146583,84
76848,85,26564324.73,146583,84
76849,85,26564324.73,146583,84
76850,85,26564324.73,146583,84
76851,85,26564324.73,146583,84
76852,85,26564324.73,146583,84
76853,85,26564324.73,146583,84
76854,85,26564324.73,146583,84
76855,85,26564324.73,146583,84
76856,85,26564324.73,146583,84
76857,85,26564324.73,146583,84
76858,85,26564324.73,146583,84
76859,85,26564324.73,146583,84
76860,85,26564324.73,146583,84
76861,85,26564324.73,146583,84
76862,85,26564324.73,146583,84
76863,85,26564324.73,146583,84
76864,85,26564324.73,146583,84
76865,85,26564324.73,146583,84
76866,85,26564324.73,146583,84
76867,85,26564324.73,146583,84
76868,85,26564324.73,146583,84
76869,85,26564324.73,146583,84
76870,85,26564324.73,146583,84
76871,85,26564324.73,146583,84
76872,85,26564324.73,146583,84
76873,85,26564324.73,146583,84
76874,85,26564324.73,146583,84
76875,85,26564324.73,146583,84
76876,85,26564324.73,146583,84
76877,85,26564324.73,146583,84
76878,85,26564324.73,146583,84
76879,85,26564324.73,146583,84
76880,85,26564324.73,146583,84
76881,85,26564324.73,146583,84
76882,85,26564324.73,146583,84
76883,85,26564324.73,146583,84
76884,85,26564324.73,146583,84
76885,85,26564324.73,146583,84
76886,85,26564324.73,146583,84
76887,85,26564324.73,146583,84
76888,85,26564324.73,146583,84
76889,85,26564324.73,146583,84
76890,85,26564324.73,146583,84
76891,85,26564324.73,146583,84
76892,85,26564324.73,146583,84
76893,85,26564324.73,146583,84
76894,85,26564324.73,146583,84
76895,85,26564324.73,146583,84
76896,85,26564324.73,146583,84
76897,85,26564324.73,146583,84
76898,85,26564324.73,146583,84
76899,85,26564324.73,146583,84
76900,85,26564324.73,146583,84
76901,85,26564324.73,146583,84
76902,85,26564324.73,146583,84
76903,85,26564324.73,146583,84
76904,85,26564324.73,146583,84
76905,85,26564324.73,146583,84
76906,85,26564324.73,146583,84
76907,85,26564324.73,146583,84
76908,85,26564324.73,146583,84
76909,85,26564324.73,146583,84
76910,85,26564324.73,146583,84
76911,85,26564324.73,146583,84
76912,85,26564324.73,146583,84
76913,85,26564324.73,146583,84
76914,85,26564324.73,146583,84
76915,85,26564324.73,146583,84
76916,85,26564324.73,146583,84
76917,85,26564324.73,146583,84
76918,85,26564324.73,146583,84
76919,85,26564324.73,146583,84
76920,85,26564324.73,146583,84
76921,85,26564324.73,146583,84
76922,85,26564324.73,146583,84
76923,85,26564324.73,146583,84
76924,85,26564324.73,146583,84
76925,85,26564324.73,146583,84
76926,85,26564324.73,146583,84
76927,85,26564324.73,146583,84
76928,85,26564324.73,146583,84
76929,85,26564324.73,146583,84
76930,85,26564324.73,146583,84
76931,85,26564324.73,146583,84
76932,85,26564324.73,146583,84
76933,85,26564324.73,146583,84
76934,85,26564324.73,146583,84
76935,85,26564324.73,146583,84
76936,85,26564324.73,146583,84
76937,85,26564324.73,146583,84
76938,85,26564324.73,146583,84
76939,85,26564324.73,146583,84
76940,85,26564324.73,146583,84
76941,85,26564324.73,146583,84
76942,85,26564324.73,146583,84
76943,85,26564324.73,146583,84
76944,85,26564324.73,146583,84
76945,85,26564324.73,146583,84
76946,85,26564324.73,146583,84
76947,85,26564324.73,146583,84
76948,85,26564324.73,146583,84
76949,85,26564324.73,146583,84
76950,85,26564324.73,146583,84
76951,85,26564324.73,146583,84
76952,85,26564324.73,146583,84
76953,85,26564324.73,146583,84
76954,85,26564324.73,146583,84
76955,85,26564324.73,146583,84
76956,85,26564324.73,146583,84
76957,85,26564324.73,146583,84
76958,85,26564324.73,146583,84
76959,85,26564324.73,146583,84
76960,85,26564324.73,146583,84
76961,85,26564324.73,146583,84
76962,85,26564324.73,146583,84
76963,85,26564324.73,146583,84
76964,85,26564324.73,146583,84
76965,85,26564324.73,146583,84
76966,85,26564324.73,146583,84
76967,85,26564324.73,146583,84
76968,85,26564324.73,146583,84
76969,85,26564324.73,146583,84
76970,85,26564324.73,146583,84
76971,85,26564324.73,146583,84
76972,85,26564324.73,146583,84
76973,85,26564324.73,146583,84
76974,85,26564324.73,146583,84
76975,85,26564324.73,146583,84
76976,85,26564324.73,146583,84
76977,85,26564324.73,146583,84
76978,85,26564324.73,146583,84
76979,85,26564324.73,146583,84
76980,85,26564324.73,146583,84
76981,85,26564324.73,146583,84
76982,85,26564324.73,146583,84
76983,85,26564324.73,146583,84
76984,85,26564324.73,146583,84
76985,85,26564324.73,146583,84
76986,85,26564324.73,146583,84
76987,85,26564324.73,146583,84
76988,85,26564324.73,146583,84
76989,85,26564324.73,146583,84
76990,85,26564324.73,146583,84
76991,85,26564324.73,146583,84
76992,85,26564324.73,146583,84
